latitude,longitude,datetime
85.38308,128.51376,2019-10-26 12:01:24
85.38401,128.48767,2019-10-26 13:01:21
85.38515,128.46384,2019-10-26 14:01:54
85.38636,128.44383,2019-10-26 15:01:24
85.38760,128.42696,2019-10-26 16:01:17
85.38879,128.41212,2019-10-26 17:01:20
85.38991,128.39841,2019-10-26 18:01:54
85.39095,128.38403,2019-10-26 19:01:24
85.39198,128.36668,2019-10-26 20:01:54
85.39306,128.34634,2019-10-26 21:02:09
85.39431,128.32166,2019-10-26 22:01:54
85.39575,128.29417,2019-10-26 23:01:54
85.39737,128.26605,2019-10-27 00:01:24
85.39926,128.23848,2019-10-27 01:01:24
85.40144,128.21194,2019-10-27 02:01:54
85.40382,128.18887,2019-10-27 03:01:54
85.40627,128.17026,2019-10-27 04:01:49
85.40866,128.15343,2019-10-27 05:01:23
85.41102,128.13614,2019-10-27 06:01:54
85.41315,128.11852,2019-10-27 07:01:21
85.41528,128.09758,2019-10-27 08:01:54
85.41736,128.07423,2019-10-27 09:01:54
85.41956,128.04878,2019-10-27 10:01:50
85.42191,128.02260,2019-10-27 11:01:20
85.42455,127.99615,2019-10-27 12:01:54
85.42728,127.97099,2019-10-27 13:01:21
85.43021,127.94668,2019-10-27 14:01:54
85.43331,127.92406,2019-10-27 15:01:54
85.43705,127.90146,2019-10-27 16:11:51
85.43975,127.88571,2019-10-27 17:02:12
85.44301,127.86727,2019-10-27 18:01:53
85.44622,127.84648,2019-10-27 19:01:38
85.44943,127.82161,2019-10-27 20:01:18
85.45278,127.79207,2019-10-27 21:01:23
85.45636,127.75671,2019-10-27 22:01:14
85.46019,127.71436,2019-10-27 23:01:54
85.46421,127.67200,2019-10-28 00:01:24
85.46844,127.63101,2019-10-28 01:01:24
85.47294,127.59196,2019-10-28 02:01:54
85.47749,127.55911,2019-10-28 03:01:35
85.48209,127.53034,2019-10-28 04:01:24
85.48666,127.50492,2019-10-28 05:00:54
85.49112,127.48123,2019-10-28 06:01:24
85.49541,127.45660,2019-10-28 07:01:54
85.49957,127.43128,2019-10-28 08:01:21
85.50392,127.40302,2019-10-28 09:01:45
85.50820,127.37247,2019-10-28 10:01:24
85.51250,127.34119,2019-10-28 11:01:42
85.51657,127.31030,2019-10-28 12:01:16
85.52045,127.28034,2019-10-28 13:01:09
85.52435,127.25102,2019-10-28 14:01:43
85.52825,127.22284,2019-10-28 15:01:54
85.53204,127.19920,2019-10-28 16:01:42
85.53545,127.17286,2019-10-28 17:01:54
85.53860,127.14476,2019-10-28 18:01:21
85.54170,127.11142,2019-10-28 19:01:24
85.54474,127.07307,2019-10-28 20:01:54
85.54776,127.03196,2019-10-28 21:01:24
85.55093,126.98764,2019-10-28 22:01:12
85.55425,126.93859,2019-10-28 23:01:50
85.55760,126.88766,2019-10-29 00:01:24
85.56108,126.83878,2019-10-29 01:01:22
85.56458,126.79523,2019-10-29 02:01:54
85.56786,126.75772,2019-10-29 03:01:42
85.57085,126.72334,2019-10-29 04:01:21
85.57363,126.69020,2019-10-29 05:01:53
85.57618,126.65646,2019-10-29 06:01:24
85.57867,126.61773,2019-10-29 07:01:50
85.58119,126.57549,2019-10-29 08:01:24
85.58385,126.52911,2019-10-29 09:01:21
85.58671,126.48007,2019-10-29 10:01:14
85.58987,126.42760,2019-10-29 11:01:51
85.59322,126.37684,2019-10-29 12:01:24
85.59662,126.33036,2019-10-29 13:01:18
85.59996,126.28915,2019-10-29 14:01:54
85.60297,126.25288,2019-10-29 15:01:46
85.60580,126.22070,2019-10-29 16:01:42
85.60809,126.18930,2019-10-29 17:01:45
85.61040,126.15757,2019-10-29 18:01:22
85.61266,126.12302,2019-10-29 19:01:20
85.61499,126.08468,2019-10-29 20:01:54
85.61726,126.04465,2019-10-29 21:01:17
85.61974,126.00159,2019-10-29 22:01:08
85.62249,125.95585,2019-10-29 23:01:24
85.62550,125.91005,2019-10-30 00:01:54
85.62856,125.86678,2019-10-30 01:01:39
85.63152,125.82845,2019-10-30 02:01:16
85.63426,125.79399,2019-10-30 03:01:14
85.63670,125.76266,2019-10-30 04:00:54
85.63896,125.73231,2019-10-30 05:01:21
85.64098,125.70123,2019-10-30 06:00:54
85.64295,125.66694,2019-10-30 07:01:24
85.64496,125.62704,2019-10-30 08:01:54
85.64705,125.58344,2019-10-30 09:01:08
85.64941,125.53725,2019-10-30 10:01:54
85.65198,125.49230,2019-10-30 11:01:54
85.65466,125.45089,2019-10-30 12:01:24
85.65728,125.41257,2019-10-30 13:01:24
85.65977,125.37796,2019-10-30 14:01:54
85.66183,125.34731,2019-10-30 15:01:21
85.66358,125.31808,2019-10-30 16:01:12
85.66504,125.28905,2019-10-30 17:01:10
85.66642,125.25761,2019-10-30 18:01:44
85.66780,125.22319,2019-10-30 19:01:51
85.66930,125.18588,2019-10-30 20:01:21
85.67109,125.14425,2019-10-30 21:00:54
85.67320,125.09982,2019-10-30 22:01:46
85.67561,125.05500,2019-10-30 23:01:49
85.67818,125.01189,2019-10-31 00:01:24
85.68077,124.97224,2019-10-31 01:01:14
85.68319,124.93696,2019-10-31 02:01:53
85.68528,124.90536,2019-10-31 03:01:21
85.68706,124.87730,2019-10-31 04:01:13
85.68865,124.85015,2019-10-31 05:01:54
85.69009,124.82317,2019-10-31 06:01:21
85.69157,124.79447,2019-10-31 07:01:12
85.69316,124.76274,2019-10-31 08:01:50
85.69498,124.72868,2019-10-31 09:01:18
85.69704,124.69303,2019-10-31 10:01:12
85.69936,124.65768,2019-10-31 11:01:11
85.70180,124.62343,2019-10-31 12:01:52
85.70419,124.59200,2019-10-31 13:01:54
85.70639,124.56487,2019-10-31 14:01:24
85.70834,124.54064,2019-10-31 15:01:54
85.70999,124.51814,2019-10-31 16:01:44
85.71139,124.49588,2019-10-31 17:01:53
85.71271,124.47273,2019-10-31 18:01:24
85.71406,124.44701,2019-10-31 19:01:54
85.71553,124.41882,2019-10-31 20:01:24
85.71727,124.38720,2019-10-31 21:01:54
85.71925,124.35419,2019-10-31 22:01:45
85.72155,124.32047,2019-10-31 23:01:22
85.72408,124.28866,2019-11-01 00:01:54
85.72662,124.26099,2019-11-01 01:01:38
85.72907,124.23672,2019-11-01 02:01:13
85.73135,124.21531,2019-11-01 03:01:24
85.73333,124.19808,2019-11-01 04:01:15
85.73503,124.18166,2019-11-01 05:01:44
85.73656,124.16498,2019-11-01 06:01:22
85.73810,124.14606,2019-11-01 07:01:44
